REVIEW_ID,PACKAGE_NAME,RATING,REVIEW_TITLE,REVIEW_TEXT,FULL_REVIEW_TEXT,AUT_LABEL,MAN_LABEL,STATUS,FEATURE_NUM
35303052,com.kakao.talk,3,Music,It would be nice of you if you add the music option.. like one of my friends in korea she has a music icon on top of her profile but its not available here.. you should add it,music it would be nice of you if you add the music option like one of my friends in korea she has a music icon on top of her profile but its not available here you should add it,UI,UI,1,2
35628928,jp.naver.line.android,4,,Why I can't send picture,why i can t send picture,PRATICALITY,OTHER,0,1
35910427,com.skype.raider,1,,Since the latest update the app crashes every time I try to log in with my account. Without exceptions. When I try someone else's account it doesn't crash. Nexus 6p.,since the latest update the app crashes every time i try to log in with my account without exceptions when i try someone else s account it doesn t crash nexus 6p,ACCOUNT_MGT,ACCOUNT_MGT,1,1
37155450,com.bbm,5,Great App,Its a great app for android phones. And from time to time we get updates. Kudos,great app its a great app for android phones and from time to time we get updates kudos,INTERNATIONAL,DEVICE_COMP,0,1
37522167,com.imo.android.imoim,1,Lenovo 650,Dear team the voice call it's not clear can u fix it...plz...mobile lenovo 650,lenovo 650 dear team the voice call it s not clear can u fix it plz mobile lenovo 650,DEVICE_COMPATIBILITY,DEVICE_COMPATIBILITY,1,1
38147255,com.imo.android.imoim,1,Automatic redail,Even after I cut the call it places a new call to my friends..sort this issue,automatic redail even after i cut the call it places a new call to my friends sort this issue,CALL_SERVICE,CALL_SERVICE,1,1
38866942,com.imo.android.imoim,4,,Want mess nger,want mess nger,USER_EXPERIENCE,OTHER,0,1
40411890,com.skype.raider,1,Can't hear anything,Only have video and no sound at all,can t hear anything only have video and no sound at all,CALL_SERVICE,CALL_SERVICE,1,1
40480654,com.bbm,5,menarik sekali,vagus gan,menarik sekali vagus gan,NON_ENGLISH,NON_ENGLISH,1,1
41436834,com.skype.raider,1,I don't have a phone number but I could still text then it shut down,,i don t have a phone number but i could still text then it shut down,BUG_REPORT,BUG_REPORT,1,1
41503792,com.imo.android.imoim,4,,I'm using this app for long time,i m using this app for long time,PRATICALITY,PRATICALITY,1,1
43380241,com.skype.raider,4,Add flash,Plz add flash light feature ...for video calling during night...front flash specialyy,add flash plz add flash light feature for video calling during night front flash specialyy,CALL_SERVICE,CALL_SERVICE,1,1
44120514,com.imo.android.imoim,1,Net problem,Net is slow imo is not working properly it's very very big problem,net problem net is slow imo is not working properly it s very very big problem,CALL_SERVICE,CALL_SERVICE,1,1
44268790,com.imo.android.imoim,3,,Video quality is very poor while video calling.,video quality is very poor while video calling,CALL_SERVICE,CALL_SERVICE,1,1
45290462,com.skype.raider,5,Best video calling app ever,I hv so many apps for video calling but at the end I said to other party open Skype so we have clear video,best video calling app ever i hv so many apps for video calling but at the end i said to other party open skype so we have clear video,DEVICE_PAIRING,CALL_QUALITY,0,1
46083320,com.imo.android.imoim,3,,Its pretty good and I love the fact that you can see what the other person is typing ... the main problem is that it consumes too much power and data even when your phone is sleeping.,its pretty good and i love the fact that you can see what the other person is typing the main problem is that it consumes too much power and data even when your phone is sleeping,OTHER,PRATICALITY,0,1
46157895,com.imo.android.imoim,1,Google due faster then imo,Don't install it google due faster then imo,google due faster then imo don t install it google due faster then imo,PRATICALITY,PRATICALITY,1,1
48150816,com.skype.raider,1,Hated it,Hated it not good,hated it hated it not good,NON_ENGLISH,OTHER,0,1
49613490,com.skype.raider,4,Skype,Will be using it to talk to my kids that I bought Kindles for Christmas. Usually works well with good service but better with a strong Wifi connection.,skype will be using it to talk to my kids that i bought kindles for christmas usually works well with good service but better with a strong wifi connection,OTHER,PRATICALITY,0,1
49872145,com.bbm,5,Love it so much!!!,We can share our pictures without change our display picture!,love it so much we can share our pictures without change our display picture,PRIVACY,USER_EXPERIENCE,0,1
50440426,com.imo.android.imoim,5,Great,But mic mute option is must required,great but mic mute option is must required,CALL_SERVICE,CALL_SERVICE,1,1
50990487,jp.naver.line.android,4,Pliss read this,I love this app do much but we always have a problem with kicker on group chat.plis create a system to remove kicker..i give 5 stars then,pliss read this i love this app do much but we always have a problem with kicker on group chat plis create a system to remove kicker i give 5 stars then,UI,PRATICALITY,0,1
51397868,jp.naver.line.android,2,,Can't able to upload display picture on Moto g4 Android n,can t able to upload display picture on moto g4 android n,DEVICE_COMPATIBILITY,DEVICE_COMPATIBILITY,1,1
52840334,com.skype.raider,1,,Call Forward toggle DOES NOT work! Nothing EVER gets fixed!,call forward toggle does not work nothing ever gets fixed,CALL_SERVICE,CALL_SERVICE,1,1
53711318,com.bbm,5,,So simple and easy step to take.,so simple and easy step to take,PRATICALITY,PRATICALITY,1,1
54709716,com.skype.raider,2,,New update doesn't let call to function smoothly,new update doesn t let call to function smoothly,VERSION_UPDATE,VERSION_UPDATE,1,1
54959251,me.talkyou.app.im,1,,Only one biggest problem with the daily credits don't receive daily free credits?? But all well,only one biggest problem with the daily credits don t receive daily free credits but all well,CREDIT_SERVICES,CREDIT_SERVICES,1,1
55025777,me.dingtone.app.im,3,,need to improve. after completing all the tasks credits not increasing in main account balance,need to improve after completing all the tasks credits not increasing in main account balance,CREDIT_SERVICES,CREDIT_SERVICES,1,1
55128631,com.imo.android.imoim,5,,Brings the families together even though they are far away,brings the families together even though they are far away,INTERNATIONAL,INTERNATIONAL,1,1
56792261,com.skype.raider,5,more wins,Wish there were more chances to win.,more wins wish there were more chances to win,CREDIT_SERVICES,CREDIT_SERVICES,1,1
57600860,com.skype.raider,5,Four Stars,OPERATES WELL,four stars operates well,NON_ENGLISH,OTHER,0,1
57872667,com.imo.android.imoim,5,,calls are not working these days it keeps cutting and no voice Goes or comes HELP ME is it a rigeon problem or something with my Device or imo ???,calls are not working these days it keeps cutting and no voice goes or comes help me is it a rigeon problem or something with my device or imo,ACCOUNT_MGT,ACCOUNT_MGT,1,1
58524990,jp.naver.line.android,3,,I cant open it everytime i open it it start glitch and it says line app doesnt respond then it suddenly back to the home and the line is turning into my background for a while. Now im using line lite and it sucks bcs i cant open the albums. But at least i still can chatting,i cant open it everytime i open it it start glitch and it says line app doesnt respond then it suddenly back to the home and the line is turning into my background for a while now im using line lite and it sucks bcs i cant open the albums but at least i still can chatting,APP_STABILITY,APP_STABILITY,1,1
58539865,com.skype.raider,1,,I had to change my account 3 times,i had to change my account 3 times,ACCOUNT_AUTHEN,ACCOUNT_AUTHEN,1,1
60349180,me.dingtone.app.im,4,,Good app just hate having to get credits. Don't always have storage to be able to get the credits,good app just hate having to get credits don t always have storage to be able to get the credits,CREDIT_SERVICES,CREDIT_SERVICES,1,1
61179331,com.skype.raider,2,,Skype calling card is worst nwer try it,skype calling card is worst nwer try it,INTERNATIONAL,INTERNATIONAL,1,1
61252763,com.imo.android.imoim,5,,I don't know,i don t know,PRIVACY,OTHER,0,1
62119961,com.skype.raider,1,,Merging with Microsoft is very bad idea! I cant access my account anymore :(,merging with microsoft is very bad idea i cant access my account anymore,ACCOUNT_AUTHEN,ACCOUNT_AUTHEN,1,1
62625222,com.talkatone.android,2,,I got it for my first trip toAfrica it was great. When preparing for my next trip I purchased airtime before I left the US. When I arrived in Africa the app wouldn t work. I contacted customer service and was told they no longer supported the country that I travelled to because of fraud. When I asked about all of the airtime I purchased They didn't have a solution or options. I missed countless calls since that was the contact number for people (including my dr. and businesses) to reach me while I was travelling.,i got it for my first trip toafrica it was great when preparing for my next trip i purchased airtime before i left the us when i arrived in africa the app wouldn t work i contacted customer service and was told they no longer supported the country that i travelled to because of fraud when i asked about all of the airtime i purchased they didn t have a solution or options i missed countless calls since that was the contact number for people including my dr and businesses to reach me while i was travelling,ACCOUNT_MGT,ACCOUNT_MGT,1,2
63187991,com.skype.raider,1,,So now you added a Snapchat feature? Who the hell is making these decisions? Goodbye Skype our team will just go to discord.,so now you added a snapchat feature who the hell is making these decisions goodbye skype our team will just go to discord,USER_EXPERIENCE,USER_EXPERIENCE,1,1
63297767,com.skype.raider,3,,The latest interface update is good. Following are my observations: 1. Add a feedback section with image/screenshot. 2. The list view on the landing screen could be improved. 3. Show the online status of the contact on the list view itself. May be asynchronously. Thank u.,the latest interface update is good following are my observations 1 add a feedback section with image screenshot 2 the list view on the landing screen could be improved 3 show the online status of the contact on the list view itself may be asynchronously thank u,UI,UI,1,1
64156337,com.skype.raider,2,,They changed to layout with no option to change it back,they changed to layout with no option to change it back,UI,UI,1,1
64366377,com.skype.raider,1,,The new version is useless. I can only use it for Skype out. I can't see if anybody is on line I can't make vibe or video calls to other Skype accounts. If I do a Skype out cal I need a headset or else be on speakerphone. Terrible terrible  in amt way you look at it. I NEED the older version back or a functional new app.,the new version is useless i can only use it for skype out i can t see if anybody is on line i can t make vibe or video calls to other skype accounts if i do a skype out cal i need a headset or else be on speakerphone terrible terrible in amt way you look at it i need the older version back or a functional new app,DEVICE_PAIRING,DEVICE_PAIRING,1,2
64646666,com.skype.raider,1,,Privacy settings have been removed in new version. Getting 4am spam calls now.,privacy settings have been removed in new version getting 4am spam calls now,PRIVACY,PRIVACY,1,1
65501504,com.skype.raider,4,,The new Skype version is much worse than the old version. It's really difficult to use.,the new skype version is much worse than the old version it s really difficult to use,VERSION_UPDATE,VERSION_UPDATE,1,1
66058827,com.skype.raider,4,,Old one was better.,old one was better,PRATICALITY,PRATICALITY,1,1
67897828,me.talkyou.app.im,4,,Something is better,something is better,PRATICALITY,OTHER,0,1
68176797,com.bbm,2,,The new static background is awful and the message status indicator (R D etc) is now too small and hard to read and was more effective at the beginning of the text than as it is now at the end. Still like the app but wish I could undo this update,the new static background is awful and the message status indicator r d etc is now too small and hard to read and was more effective at the beginning of the text than as it is now at the end still like the app but wish i could undo this update,UI,UI,1,1
68279753,com.bbm,4,,Not happy with the newest update! The new background is childish please make it customizable. And bring back the D and R icons as they were. BBM don't fail me now!,not happy with the newest update the new background is childish please make it customizable and bring back the d and r icons as they were bbm don t fail me now,UI,UI,1,1
68631167,me.talkyou.app.im,5,,It is very useful to me I want more care to service.,it is very useful to me i want more care to service,PRIVACY,PRIVACY,1,1
68920327,com.imo.android.imoim,4,,Very good app...but a mute button for video calling would be a very good upgrade...try and fix it,very good app but a mute button for video calling would be a very good upgrade try and fix it,CALL_SERVICE,CALL_SERVICE,1,1
69040317,com.skype.raider,5,,I need old Skype,i need old skype,INTERNATIONAL,VERSION,0,1
70156973,com.skype.raider,2,,The update made it annoying to use and I'm sure that it disconnects a lot more than it used to.,the update made it annoying to use and i m sure that it disconnects a lot more than it used to,BUG_REPORT,BUG_REPORT,1,1
70636742,com.imo.android.imoim,5,,If I put my number it tell that your number is not valid plz tell me what is the problem on my number,if i put my number it tell that your number is not valid plz tell me what is the problem on my number,ACCOUNT_AUTHEN,ACCOUNT_AUTHEN,1,1
72339829,com.imo.android.imoim,4,,Easy access to close one's,easy access to close one s,PRIVACY,USER_EXPERIENCE,0,1
73184514,com.imo.android.imoim,1,,Sending spam messages and fraud calling in the name of our contacts. I think IMO is hacked.... Better to no use...,sending spam messages and fraud calling in the name of our contacts i think imo is hacked better to no use,PRIVACY,PRIVACY,1,1
73745913,com.imo.android.imoim,5,,Nice thing Well we can chat video call anyone who is far away from us,nice thing well we can chat video call anyone who is far away from us,CALL_SERVICE,CALL_SERVICE,1,1
74336795,com.imo.android.imoim,1,,I brought this sim new and sm1 used it bfor ..how come that guy still active imo using this number ?? And he can see all my msg ...pls let me know how to deactive that guy IMO bcz this number blongs to me,i brought this sim new and sm1 used it bfor how come that guy still active imo using this number and he can see all my msg pls let me know how to deactive that guy imo bcz this number blongs to me,ACCOUNT_MGT,ACCOUNT_MGT,1,1
74476710,com.skype.raider,1,,Last update make it worse. Pls do the needful.,last update make it worse pls do the needful,VERSION_UPDATE,VERSION_UPDATE,1,1
74756763,com.imo.android.imoim,3,,It make me to talk friends/family,it make me to talk friends family,INTERNATIONAL,INTERNATIONAL,1,1
74788779,com.skype.raider,2,,Crashes on Android all the time. Desktop version has too many authentication errors. Skype was so much better when MS didn't own it,crashes on android all the time desktop version has too many authentication errors skype was so much better when ms didn t own it,USER_EXPERIENCE,USER_EXPERIENCE,1,2
75614807,com.bbm,5,,Has been the most controlable social media (in my opinion),has been the most controlable social media in my opinion,USER_EXPERIENCE,USER_EXPERIENCE,1,1
76544506,com.skype.raider,4,,My call was clear even when after I had been on the call for over 30 minutes and on hold for 20 minutes. It got a little choppy towards the end but was a good experience overall.,my call was clear even when after i had been on the call for over 30 minutes and on hold for 20 minutes it got a little choppy towards the end but was a good experience overall,CALL_QUALITY,CALL_QUALITY,1,1
78171978,com.skype.raider,5,,It is good but after the new update it does not connect none of my messages are sent all of them are pending,it is good but after the new update it does not connect none of my messages are sent all of them are pending,VERSION_UPDATE,VERSION_UPDATE,1,1
78618081,com.skype.raider,3,,Sometimes I get an error message or the call won't connect.,sometimes i get an error message or the call won t connect,CALL_SERVICE,CALL_SERVICE,1,1
80494506,com.talkatone.android,4,,Love it! I love how quickly the messages are sent as well as received,love it i love how quickly the messages are sent as well as received,PRATICALITY,PRATICALITY,1,1
83581499,com.imo.android.imoim,1,,Plz remove Explore option.,plz remove explore option,PRIVACY,PRIVACY,1,1
84322418,me.dingtone.app.im,3,,It's nice but many times I do what they ask and they don't give me my credits,it s nice but many times i do what they ask and they don t give me my credits,CREDIT_SERVICES,CREDIT_SERVICES,1,1
85045169,com.skype.raider,5,,I love Skype. It helped me to be close to the people I love before any other platform offered it. Just for that I will be forever grateful,i love skype it helped me to be close to the people i love before any other platform offered it just for that i will be forever grateful,INTERNATIONAL,INTERNATIONAL,1,1
87334726,com.skype.raider,5,,Fun and easy to use. My 11 yr old and i share photos stickers and websites,fun and easy to use my 11 yr old and i share photos stickers and websites,PRATICALITY,PRATICALITY,1,1
88554827,com.imo.android.imoim,5,,Hopefully more better,hopefully more better,PRATICALITY,OTHER,0,1
92733682,com.imo.android.imoim,5,,It save our money,it save our money,CREDIT_SERVICES,CREDIT_SERVICES,1,1
93043381,com.imo.android.imoim,1,,This app's is disgusting I can't make good video call for my relatives in Philippines always choppy...,this app s is disgusting i can t make good video call for my relatives in philippines always choppy,CALL_SERVICE,CALL_SERVICE,1,1
96368833,com.skype.raider,5,,I've used it before to get in touch with out of state relatives,i ve used it before to get in touch with out of state relatives,INTERNATIONAL,INTERNATIONAL,1,1
98763751,com.imo.android.imoim,3,,Sir what happen imo have some difficult issues that one is that when i call my friends i seen another notification is always tuned,sir what happen imo have some difficult issues that one is that when i call my friends i seen another notification is always tuned,PRIVACY,USER_EXPERIENCE,0,1
99657916,com.bbm,4,,Updated fixed. Update ruined the docked shortcut. Now I have the BBM docked in my notification pane and it does nothing.,updated fixed update ruined the docked shortcut now i have the bbm docked in my notification pane and it does nothing,UI,UI,1,1
99803845,com.skype.raider,5,,It is excellent service you provide to stay in touch with family and friends. Thanks Merry Christmas and a happy new year,it is excellent service you provide to stay in touch with family and friends thanks merry christmas and a happy new year,INTERNATIONAL,INTERNATIONAL,1,1
101004618,com.skype.raider,5,,The sound is much better than it was a few years ago,the sound is much better than it was a few years ago,PRATICALITY,PRATICALITY,1,1
101277948,me.dingtone.app.im,1,,couldnt get a number,couldnt get a number,ACCOUNT_AUTHEN,ACCOUNT_AUTHEN,1,1
101345253,com.talkatone.android,5,,reliable fair and If he good quality service planes for a reasonable price..ive been using Talktone for over 9 month the last out is easy to navigate .ans the service I clear.,reliable fair and if he good quality service planes for a reasonable price ive been using talktone for over 9 month the last out is easy to navigate ans the service i clear,CALL_SERVICE,CALL_SERVICE,1,1
107100844,me.dingtone.app.im,4,,wish it had unlimited texting,wish it had unlimited texting,CREDIT_SERVICES,CREDIT_SERVICES,1,1
108903551,com.imo.android.imoim,1,,the app is not working. it stops at verification screen. please help.,the app is not working it stops at verification screen please help,ACCOUNT_AUTHEN,ACCOUNT_AUTHEN,1,1
117878145,com.skype.raider,5,,Skype gives better experience every time i connect friends and family.,skype gives better experience every time i connect friends and family,INTERNATIONAL,INTERNATIONAL,1,1
122610880,com.imo.android.imoim,5,,My gf is fan of imo. She is always saying to download it. But I don't care,my gf is fan of imo she is always saying to download it but i don t care,INTERNATIONAL,OTHER,0,1
126968756,com.skype.raider,1,,me and my best friend skype on here and when where talking it declined me and my best friend and it mutes us both out of the blue i would not recomend skype,me and my best friend skype on here and when where talking it declined me and my best friend and it mutes us both out of the blue i would not recomend skype,INTERNATIONAL,INTERNATIONAL,1,1
128271001,com.imo.android.imoim,4,,4 star for Very good HD video & audio call.I request to Imo team please upgrade Dark mood. imo background always white. It's painful for night users. & please stop another video app inside app's its disgusting.,4 star for very good hd video audio call i request to imo team please upgrade dark mood imo background always white it s painful for night users please stop another video app inside app s its disgusting,UI,UI,1,2
