REVIEW_ID,PACKAGE_NAME,RATING,REVIEW_TITLE,REVIEW_TEXT,FULL_REVIEW_TEXT,AUT_LABEL,MAN_LABEL,STATUS,FEATURE_NUM
45404786,com.scripps.android.foodnetwork,3,Update the topics,It's time for Thanksgiving recipes on the app. They still have Halloween up. Update it!,Update the topics It's time for Thanksgiving recipes on the app. They still have Halloween up. Update it!,VERSION_UPDATE,RECIPE_DIVERSITY,0,1
65845283,com.weightwatchers.mobile,5,,Way easier to uwe than previous app, Way easier to uwe than previous app,VERSION_UPDATE,VERSION_UPDATE,1,1
27975307,com.weightwatchers.mobile,1,App changed,This app was updated and now no longer saves my sign in. The Barcode scanner was changed and no longer works well.,App changed This app was updated and now no longer saves my sign in. The Barcode scanner was changed and no longer works well.,BARCODE,BARCODE,1,1
29028495,com.weightwatchers.mobile,4,Easy to use,It's has its bugs now and again. Would have been 5 but Barcode scanner take awhile to focus and scanner on my Note3,Easy to use It's has its bugs now and again. Would have been 5 but Barcode scanner take awhile to focus and scanner on my Note3,BARCODE,BARCODE,1,1
42680957,com.weightwatchers.mobile,4,Barcode,Needs to be easier to open the bar code scanner.,Barcode Needs to be easier to open the bar code scanner.,BARCODE,BARCODE,1,1
47806959,com.weightwatchers.mobile,5,Wonderful app,I use this all the time. Really like the bar code scanner. 90# down.,Wonderful app I use this all the time. Really like the bar code scanner. 90# down.,BARCODE,BARCODE,1,1
69414724,com.weightwatchers.mobile,5,,So user-friendly! I love the bar scaner as well as search engine it is always spot on with the food choices, So user-friendly! I love the bar scaner as well as search engine it is always spot on with the food choices,BARCODE,BARCODE,1,2
95551568,com.weightwatchers.mobile,5,,Easy to use fun to use at the grocery store. Wellness at my finger tips!, Easy to use fun to use at the grocery store. Wellness at my finger tips!,BARCODE,USER_EXPERIENCE,0,1
95929158,com.weightwatchers.mobile,5,,Love the food tracker. The scanner for food labels and lists of restaurants with their menus. Great app!!!, Love the food tracker. The scanner for food labels and lists of restaurants with their menus. Great app!!!,BARCODE,BARCODE,1,1
97520979,com.weightwatchers.mobile,5,,Love the bar code and the way it stores info. For regular meals to enter. User friendly, Love the bar code and the way it stores info. For regular meals to enter. User friendly,BARCODE,BARCODE,1,1
98010871,com.weightwatchers.mobile,5,,I LOVE IT ESPECIALLY THE BAR CODE, I LOVE IT ESPECIALLY THE BAR CODE,BARCODE,BARCODE,1,1
55438680,com.scripps.android.foodnetwork,4,,A shopping list function similar to the web site would be useful, A shopping list function similar to the web site would be useful,BARCODE,SHOPPING_LIST,0,1
95425383,com.weightwatchers.mobile,5,,O love the ease of finding anything I am looking for recipes points using bar code., O love the ease of finding anything I am looking for recipes points using bar code.,BARCODE,BARCODE,1,1
98996287,com.weightwatchers.mobile,4,,Helps me track quickly., Helps me track quickly.,OTHER,PRACTICALITY ,0,1
128504756,com.atkins.android.carbcounter,5,,The best carb counter, The best carb counter,FITNESS_TRACKER,FITNESS_TRACKER,1,1
51527565,com.weightwatchers.mobile,5,,I love that it sync with my Fitbit., I love that it sync with my Fitbit.,FITNESS_TRACKER,FITNESS_TRACKER,1,1
52019373,com.weightwatchers.mobile,5,,My Goto resource for achieving health & fitness, My Goto resource for achieving health & fitness,FITNESS_TRACKER,FITNESS_TRACKER,1,1
54493175,com.weightwatchers.mobile,5,,User friendly works well with my exercise devices, User friendly works well with my exercise devices,FITNESS_TRACKER,FITNESS_TRACKER,1,2
55733092,com.weightwatchers.mobile,5,,Very efficient way to track food and activity., Very efficient way to track food and activity.,FITNESS_TRACKER,FITNESS_TRACKER,1,1
33506291,com.weightwatchers.mobile,5,A new user,Love this app so far it has been instrumental in my weight loss journey,A new user Love this app so far it has been instrumental in my weight loss journey,DIET_PLAN_TRACKING,DIET_PLAN_TRACKING,1,1
59564000,com.weightwatchers.mobile,5,,Love the ability to track my goals. The Weight Watchers community is awesome  very inspiring, Love the ability to track my goals. The Weight Watchers community is awesome  very inspiring,DIET_PLAN_TRACKING,DIET_PLAN_TRACKING,1,1
95425270,com.weightwatchers.mobile,5,,Great for weight loss and continued well being. Able to connect with other people for support and with the same goals. Easy to use and follow., Great for weight loss and continued well being. Able to connect with other people for support and with the same goals. Easy to use and follow.,DIET_PLAN_TRACKING,DIET_PLAN_TRACKING,1,2
96172113,com.weightwatchers.mobile,5,,This is best app to lose weight, This is best app to lose weight,DIET_PLAN_TRACKING,DIET_PLAN_TRACKING,1,1
53612037,com.weightwatchers.mobile,5,,Losing weight and eating my favorite foods. It's easy it keeps me on track., Losing weight and eating my favorite foods. It's easy it keeps me on track.,DIET_PLAN_TRACKING,DIET_PLAN_TRACKING,1,1
55343152,com.yummly.android,5,,Easy to use love the recipes for smoothies and juices! Helps me stay accountable for what I am eating on a daily basis., Easy to use love the recipes for smoothies and juices! Helps me stay accountable for what I am eating on a daily basis.,DIET_PLAN_TRACKING,DIET_PLAN_TRACKING,1,2
128504742,com.atkins.android.carbcounter,5,,Low carb diet best atkins Specail, Low carb diet best atkins Specail,DIET_PLAN_TRACKING,DIET_PLAN_TRACKING,1,1
90170096,com.yummly.android,5,,All-in-one planning and cooking for a busy working mom!, All-in-one planning and cooking for a busy working mom!,OTHER,PRACTICALITY ,0,1
113716409,com.yummly.android,5,,Easy to follow recipes and much more. Just what anyone needs, Easy to follow recipes and much more. Just what anyone needs,OTHER,PRACTICALITY ,0,1
82443963,com.atkins.android.carbcounter,5,,Best way to track your carb fat and protein macros. Charts weekly monthly and yearly so you can see your progress., Best way to track your carb fat and protein macros. Charts weekly monthly and yearly so you can see your progress.,OTHER,DIET_PLAN_TRACKING,0,1
53681315,com.weightwatchers.mobile,4,,The only thing thst is missing is water tracking. Would give it a 5 if it had that., The only thing thst is missing is water tracking. Would give it a 5 if it had that.,OTHER,FITNESS_TRACKER,0,1
117346634,com.scripps.android.foodnetwork,4,,Like this app but would like to disable notifications and cannot find how to do so. Where are the settings?, Like this app but would like to disable notifications and cannot find how to do so. Where are the settings?,OTHER,NAVIGATION,0,1
57954301,com.atkins.android.carbcounter,4,,I love this app. But recently I haven't been able to use it because of network error. PLEASE FIX IT ATKINS! I love this app., I love this app. But recently I haven't been able to use it because of network error. PLEASE FIX IT ATKINS! I love this app.,ONLINE_RELIABILITY,ONLINE_RELIABILITY,1,1
38192497,com.weightwatchers.mobile,3,,Definitely makes tracking easier. The activity section keeps saying theres an error. I have uninstalled and reinstalled it....idk, Definitely makes tracking easier. The activity section keeps saying theres an error. I have uninstalled and reinstalled it....idk,ONLINE_RELIABILITY,ONLINE_RELIABILITY,1,2
46368526,com.weightwatchers.mobile,4,,it stops a lot does not say signed in, it stops a lot does not say signed in,ONLINE_RELIABILITY,ONLINE_RELIABILITY,1,1
96082382,com.weightwatchers.mobile,4,,Great App only issue is that it doesn't always tell you how much a serving is, Great App only issue is that it doesn't always tell you how much a serving is,ONLINE_RELIABILITY,PRACTICALITY ,0,1
96265496,com.weightwatchers.mobile,1,,Cannot retrieve password. Not easy to open or access, Cannot retrieve password. Not easy to open or access,ONLINE_RELIABILITY,ONLINE_RELIABILITY,1,1
63905140,jp.co.ofcr.cm00,3,,It needs internet??, It needs internet??,ONLINE_RELIABILITY,ONLINE_RELIABILITY,1,1
26934708,com.yummly.android,1,,Doesnt even work, Doesnt even work,ONLINE_RELIABILITY,ONLINE_RELIABILITY,1,1
79171043,com.yummly.android,2,,Still can't sign in. Had the app for a while now and the servers are constantly down, Still can't sign in. Had the app for a while now and the servers are constantly down,ONLINE_RELIABILITY,ONLINE_RELIABILITY,1,1
33700006,com.hellofresh.androidapp,5,Best food delivery app,Easy to use  for ex... change delivery date menu and type of meals you want. Vegetarian no seafood  etc...,Best food delivery app Easy to use  for ex... change delivery date menu and type of meals you want. Vegetarian no seafood  etc...,OTHER,PRACTICALITY ,0,1
29116437,com.weightwatchers.mobile,4,Love the program and like the app,Don't know why my Droid phone works differently from other's iphone.  And I wish I could delete some scanned items.,Love the program and like the app Don't know why my Droid phone works differently from other's iphone.  And I wish I could delete some scanned items.,USER_EXPERIENCE,USER_EXPERIENCE,1,1
43922806,com.weightwatchers.mobile,3,,Adding foods is not very user-friendly. You have to either search or do a barcode scan but once you've started to do either it's neither intuitive nor easy to shift over to the other. If you happen to search for and/or add a food to the wrong day there's no easy way to get it to the right day without deleting it as the day field for an item isn't modifiable. And the search options that come up with the smart-type are not very useful. Lastly you can't use barcode scanner for building recipes., Adding foods is not very user-friendly. You have to either search or do a barcode scan but once you've started to do either it's neither intuitive nor easy to shift over to the other. If you happen to search for and/or add a food to the wrong day there's no easy way to get it to the right day without deleting it as the day field for an item isn't modifiable. And the search options that come up with the smart-type are not very useful. Lastly you can't use barcode scanner for building recipes.,USER_EXPERIENCE,USER_EXPERIENCE,1,1
64878342,com.weightwatchers.mobile,5,,It works great I love the barcode scanner. I wish people actually put in the serving size for things I looked up queso in the app and it said four points but didn't have a serving size and the container it comes in at the restaurant is 4 oz so I knew that wasn't right. But aside from a few input errors like that it's great., It works great I love the barcode scanner. I wish people actually put in the serving size for things I looked up queso in the app and it said four points but didn't have a serving size and the container it comes in at the restaurant is 4 oz so I knew that wasn't right. But aside from a few input errors like that it's great.,USER_EXPERIENCE,PRACTICALITY ,0,1
96773877,com.weightwatchers.mobile,4,,good app to track our meals. however it is harder to enter the information when u make ur own food because they base their points on industrial products. and u have to stick to the language you chose at the beginning for example u cant loggin on the website or the app if ur profile is in french and the website is in english, good app to track our meals. however it is harder to enter the information when u make ur own food because they base their points on industrial products. and u have to stick to the language you chose at the beginning for example u cant loggin on the website or the app if ur profile is in french and the website is in english,USER_EXPERIENCE,USER_EXPERIENCE,1,1
68600630,com.hellofresh.androidapp,3,,Relatively easy to use. Would love to be able to easily view the different boxes without having to change the plan each time I want to look at what's on offer in the classic and family boxes each week, Relatively easy to use. Would love to be able to easily view the different boxes without having to change the plan each time I want to look at what's on offer in the classic and family boxes each week,USER_EXPERIENCE,USER_EXPERIENCE,1,1
110546629,com.yummly.android,4,,I hate that I have to click on the app then go to my email to follow a link into the app. VERY awkward and frustrating. ***got the glitch fixed. Now I find myself using and enjoying the app., I hate that I have to click on the app then go to my email to follow a link into the app. VERY awkward and frustrating. ***got the glitch fixed. Now I find myself using and enjoying the app.,USER_EXPERIENCE,USER_EXPERIENCE,1,1
37213058,com.weightwatchers.mobile,1,Loosing my time! Samsung galaxy tab S2.,App won't let me login as confirmed by numerous other comments. Please do something about it! I deinstalled it.,Loosing my time! Samsung galaxy tab S2. App won't let me login as confirmed by numerous other comments. Please do something about it! I deinstalled it.,AUTHENTICATION,AUTHENTICATION,1,1
28886306,com.yummly.android,2,Broken,The app cant connect via my facebook and it says my email is registered to my facebook account. This means I cant save any of my Yums. Faq has no solutions.,Broken The app cant connect via my facebook and it says my email is registered to my facebook account. This means I cant save any of my Yums. Faq has no solutions.,AUTHENTICATION,AUTHENTICATION,1,1
118317556,com.yummly.android,5,,Had an issue with the 'get directions' link that wasn't opening up and after their quick and effective support its back to normal and I absolutely love this app for cooking and their great support, Had an issue with the 'get directions' link that wasn't opening up and after their quick and effective support its back to normal and I absolutely love this app for cooking and their great support,AUTHENTICATION,AUTHENTICATION,1,1
53022616,com.atkins.android.carbcounter,1,,Attempted to set up account. App said I was already a user. Attempted 3 times to reset user name/password. No email was sent as promised to reset sign in info. 3 strikes you're out......removed app., Attempted to set up account. App said I was already a user. Attempted 3 times to reset user name/password. No email was sent as promised to reset sign in info. 3 strikes you're out......removed app.,AUTHENTICATION,AUTHENTICATION,1,1
46191991,com.weightwatchers.mobile,4,Barcode scanner,Barcode scanner on Nexus 5x has the image inverted and is difficult to use. Update scanner fixed in latest update.,Barcode scanner Barcode scanner on Nexus 5x has the image inverted and is difficult to use. Update scanner fixed in latest update.,DEVICE_COMPATIBILITY ,DEVICE_COMPATIBILITY ,1,2
96172076,com.weightwatchers.mobile,4,,Everything works well but the food scanner. It does not focus or scan barcodes anymore. I have a Samsung Galaxy S9+ so it definitely is not my camera. Please fix the app I will update my review., Everything works well but the food scanner. It does not focus or scan barcodes anymore. I have a Samsung Galaxy S9+ so it definitely is not my camera. Please fix the app I will update my review.,DEVICE_COMPATIBILITY ,DEVICE_COMPATIBILITY ,1,2
47903628,com.wholefoods.wholefoodsmarket,1,,Occasionally worked on old phone (Samung) but will not even load onto new phone (newer version of Samsung Galaxy Edge). Not sure to access app only coupons without app. Very annoying., Occasionally worked on old phone (Samung) but will not even load onto new phone (newer version of Samsung Galaxy Edge). Not sure to access app only coupons without app. Very annoying.,DEVICE_COMPATIBILITY ,DEVICE_COMPATIBILITY ,1,1
17597009,com.weightwatchers.mobile,2,,Ugh keeps logging me out with new update ^^^^^Seems to work fine for tracking. I also love reading the community postings. I do have to kill the app each time I use it otherwise my phone crashes. A little annoying but not a deal breaker., Ugh keeps logging me out with new update ^^^^^Seems to work fine for tracking. I also love reading the community postings. I do have to kill the app each time I use it otherwise my phone crashes. A little annoying but not a deal breaker.,APP_STABILITY,APP_STABILITY,1,1
38024943,com.weightwatchers.mobile,1,Takes forever to load!,They seriously need to do something about this. My brother mother and I all have this Weight Watchers application and we all have the same problem. I thought it was internet connection at first or the type of smart phone I have phone but all three of us have different phones and different internet so it's not that. The application is great once it's loaded but it takes forever to load. Most times it doesn't load at all and I won't be able to access its all day which sucks...,Takes forever to load! They seriously need to do something about this. My brother mother and I all have this Weight Watchers application and we all have the same problem. I thought it was internet connection at first or the type of smart phone I have phone but all three of us have different phones and different internet so it's not that. The application is great once it's loaded but it takes forever to load. Most times it doesn't load at all and I won't be able to access its all day which sucks...,APP_STABILITY,APP_STABILITY,1,1
43760330,com.scripps.android.foodnetwork,1,Was great,This app was GREAT....keyword (was)... it worked well for a while..Now every time I try to open it it tells me can not connect to the server? ???? I have uninstall reinstalled nothing seems to work anymore is it just my phone?? Galaxy Note 4..,Was great This app was GREAT....keyword (was)... it worked well for a while..Now every time I try to open it it tells me can not connect to the server? ???? I have uninstall reinstalled nothing seems to work anymore is it just my phone?? Galaxy Note 4..,APP_STABILITY,APP_STABILITY,1,2
61213334,com.weightwatchers.mobile,5,,Glitch fixed! The one glitch that drives me crazy every time I track from the search screen I have to close the app to get out of that screen., Glitch fixed! The one glitch that drives me crazy every time I track from the search screen I have to close the app to get out of that screen.,APP_STABILITY,APP_STABILITY,1,1
60888835,com.atkins.android.carbcounter,3,,Difficult to use not user friendly. I've connected my fit bit but it doesn't sync cumbersome process to enter foods. I've been using myfitnesspal which is MUCH easier but unfortunately does not calculate net carbs. That is the only benefit to this app., Difficult to use not user friendly. I've connected my fit bit but it doesn't sync cumbersome process to enter foods. I've been using myfitnesspal which is MUCH easier but unfortunately does not calculate net carbs. That is the only benefit to this app.,RECORD_TRACKING,RECORD_TRACKING,1,2
28223481,com.weightwatchers.mobile,5,,Love the app even more now the logging in has been fixed it really helps me to stay on track & love the motivational messages tips etc., Love the app even more now the logging in has been fixed it really helps me to stay on track & love the motivational messages tips etc.,RECORD_TRACKING,RECORD_TRACKING,1,2
69641163,com.weightwatchers.mobile,3,,Good tracking clear and intuitive. I do really hate that there are three or more search functions and they are very silo'ed. You can't just hit search and enter a UPC code or search your own saved foods AND the public database from the same place. I'm glad you can navigate to those specific groupings but search should be more intelligent and broader. Also the UPC scanner can't focus my camera. Possibly because it's a dual cam??, Good tracking clear and intuitive. I do really hate that there are three or more search functions and they are very silo'ed. You can't just hit search and enter a UPC code or search your own saved foods AND the public database from the same place. I'm glad you can navigate to those specific groupings but search should be more intelligent and broader. Also the UPC scanner can't focus my camera. Possibly because it's a dual cam??,RECORD_TRACKING,RECORD_TRACKING,1,1
29815742,com.weightwatchers.mobile,4,Quite helpful,Keeps me accurate and is quick to use. I just haven't been able to be successful on the new smart points . Would love to toggle back to the points plus as they worked well for me.,Quite helpful Keeps me accurate and is quick to use. I just haven't been able to be successful on the new smart points . Would love to toggle back to the points plus as they worked well for me.,RECORD_TRACKING,RECORD_TRACKING,1,1
41607393,com.weightwatchers.mobile,4,Easy to use,Love the app. It is easy to use. I can keep track my food and activity points. I would like a way to find my favorite foods easier. Also a way to see the all the entries for weight logged in by date. Currently all i can see is the weekly required weight entry.,Easy to use Love the app. It is easy to use. I can keep track my food and activity points. I would like a way to find my favorite foods easier. Also a way to see the all the entries for weight logged in by date. Currently all i can see is the weekly required weight entry.,RECORD_TRACKING,RECORD_TRACKING,1,1
64191294,com.weightwatchers.mobile,5,,Tracking is so easy with frequent foods favorites and build a recipe. Love the scan tool I scan it before I buy it to make sure it is a good choice., Tracking is so easy with frequent foods favorites and build a recipe. Love the scan tool I scan it before I buy it to make sure it is a good choice.,RECORD_TRACKING,RECORD_TRACKING,1,1
65317250,com.weightwatchers.mobile,5,,Really helpful works great. Barcode scanner tracker sync with Fitbit going out help..so much. Really good, Really helpful works great. Barcode scanner tracker sync with Fitbit going out help..so much. Really good,RECORD_TRACKING,FITNESS_TRACKER,0,1
98146966,com.weightwatchers.mobile,5,,This app makes tracking WW points easy. It connects to my fitness app so I don't have to track my exercise and it provides lots of great resources., This app makes tracking WW points easy. It connects to my fitness app so I don't have to track my exercise and it provides lots of great resources.,RECORD_TRACKING,RECORD_TRACKING,1,1
49649624,com.weightwatchers.mobile,3,Slower since update:(,Still like the app and it is great for tracking but it is much slower since the update recently. Wish on favorites you could check multiple items to pull into your daily entry log and not go back and forth.  Frequent breakfasts/lunches/dinners/snacks is nice but still back and forth to enter multiple items. Still I have lost 67# since July and will faithfully use app. Connect is AWESOME for inspiration. WW works!,Slower since update:( Still like the app and it is great for tracking but it is much slower since the update recently. Wish on favorites you could check multiple items to pull into your daily entry log and not go back and forth.  Frequent breakfasts/lunches/dinners/snacks is nice but still back and forth to enter multiple items. Still I have lost 67# since July and will faithfully use app. Connect is AWESOME for inspiration. WW works!,VERSION_UPDATE,VERSION_UPDATE,1,1
95497761,com.weightwatchers.mobile,1,,New update is rubbish . I can't track my daily points . The old app was working fine . Why brake something that works . Please reinstate the old app, New update is rubbish . I can't track my daily points . The old app was working fine . Why brake something that works . Please reinstate the old app,VERSION_UPDATE,VERSION_UPDATE,1,1
100220647,com.hellofresh.androidapp,1,,We liked hello fresh the first week. the menus are good and easy to cook but the last two weeks have been nothing but frustrating. it only lets us skip the week with no option to choose meals. the website and the app keeps crashing. we reached out last week and they took the order but here we go again. just said we'll tell our tech department. dont really feel like going through this hassle every week. now we've been waiting for a half hour to chat on website. customer service is horrible so far, We liked hello fresh the first week. the menus are good and easy to cook but the last two weeks have been nothing but frustrating. it only lets us skip the week with no option to choose meals. the website and the app keeps crashing. we reached out last week and they took the order but here we go again. just said we'll tell our tech department. dont really feel like going through this hassle every week. now we've been waiting for a half hour to chat on website. customer service is horrible so far,VERSION_UPDATE,APP_STABILITY,0,1
16251250,com.weightwatchers.mobile,3,,This app works very good! Love the fact that I can scan bar codes or create foods that are not in the database. This helps guide my decisions when grocery shopping!, This app works very good! Love the fact that I can scan bar codes or create foods that are not in the database. This helps guide my decisions when grocery shopping!,SHOPPING_LIST,SHOPPING_LIST,1,1
65249397,com.wholefoods.wholefoodsmarket,3,,One of the main functions of this app *would be the shopping list. The option is there to click + to add items to it but it doesn't work...and hasn't for quite some time so it doesn't look like they're working on it. Also was told by employee that coupons are essentially a scavenger hunt. Some are in the app while you can find others @ website digital kiosk @ store & their coupon booklet @ store. If you check all 4 you will have access to all sales & coupons. While I enjoy games and the occasional challenge I do not wish for grocery shopping to be one of them., One of the main functions of this app *would be the shopping list. The option is there to click + to add items to it but it doesn't work...and hasn't for quite some time so it doesn't look like they're working on it. Also was told by employee that coupons are essentially a scavenger hunt. Some are in the app while you can find others @ website digital kiosk @ store & their coupon booklet @ store. If you check all 4 you will have access to all sales & coupons. While I enjoy games and the occasional challenge I do not wish for grocery shopping to be one of them.,SHOPPING_LIST,SHOPPING_LIST ,1,1
40915870,com.weightwatchers.mobile,2,Doesn't Work When Shopping,It seems like every time I go shopping this app is not working. It makes it very hard to buy the right food!,Doesn't Work When Shopping It seems like every time I go shopping this app is not working. It makes it very hard to buy the right food!,OTHER,SHOPPING_LIST ,0,1
71537852,com.weightwatchers.mobile,5,,This app has helped me become a healthier me for myself and my family. I love the recipes. It's also very easy to use. Would recommend to anyone., This app has helped me become a healthier me for myself and my family. I love the recipes. It's also very easy to use. Would recommend to anyone.,OTHER,USER_EXPERIENCE,0,1
26210902,com.scripps.android.foodnetwork,4,Good food / good eats,The sampling from your favorite cooks gives you a good baseline to make some great food and ideas now who would put that together thumbs up,Good food / good eats The sampling from your favorite cooks gives you a good baseline to make some great food and ideas now who would put that together thumbs up,OTHER,OTHER,1,1
89694034,com.yummly.android,5,,I love that I can schedule meals from the app to my phone's calendar. It's great for planning meals for the week and making the grocery list., I love that I can schedule meals from the app to my phone's calendar. It's great for planning meals for the week and making the grocery list.,OTHER,SHOPPING_LIST ,0,1
128515004,com.hellofresh.androidapp,1,,Who ever they hired to deliver their boxes has been delivering my boxes or dropping them off to someone else and I haven't received two of my boxes! Hellofresh did refund me my money but the first few representatives tried their hardest to not give me my money back for boxes that I didn't even receive. Literally a waste. You guys need more dependable delivery men., Who ever they hired to deliver their boxes has been delivering my boxes or dropping them off to someone else and I haven't received two of my boxes! Hellofresh did refund me my money but the first few representatives tried their hardest to not give me my money back for boxes that I didn't even receive. Literally a waste. You guys need more dependable delivery men.,PAID_MEMBERSHIP,SHOPPING_LIST ,0,1
55635296,com.weightwatchers.mobile,3,,Too expensive and too much missing from its food database., Too expensive and too much missing from its food database.,RECIPE_DIVERSITY,RECIPE_DIVERSITY,1,1
55852900,com.wholefoods.wholefoodsmarket,3,,2nd time to fix the Shopping List problem have needed to Uninstall the app & Reinstall. I use this app every week. The barcode for coupons & the sales in the app really saves $$'s. I would have give 5stars if they would add new weeks sales earlier so can plan meals for shopping the next day. Sometimes not added til after 9pm PT. Good healthy recipes in app too., 2nd time to fix the Shopping List problem have needed to Uninstall the app & Reinstall. I use this app every week. The barcode for coupons & the sales in the app really saves $$'s. I would have give 5stars if they would add new weeks sales earlier so can plan meals for shopping the next day. Sometimes not added til after 9pm PT. Good healthy recipes in app too.,PAID_MEMBERSHIP,SHOPPING_LIST ,0,2
